,DATE,AVGDV_max,LLDV_max,MXDV_max,MXDV_HEIGHT_max,DEPTH_max,MAX_SHEAR_max,MAX_SHEAR_HEIGHT_max,location,county,state,Event Month,power_outage
4472,2023-03-03,46,86,86,2,16.7,70,2.3,"(32.69752, -96.70729)",Dallas County,Texas,March,False
4473,2023-03-03,46,86,86,2,16.7,70,2.3,"(32.69752, -96.70729)",Dallas County,Texas,March,False
4474,2023-03-03,49,67,99,17,13.3,33,17.2,"(32.194902, -97.096028)",Hill County,Texas,March,False
4475,2023-03-03,49,67,99,17,13.3,33,17.2,"(32.194902, -97.096028)",Hill County,Texas,March,False
4476,2023-03-03,49,67,99,17,13.3,33,17.2,"(32.194902, -97.096028)",Hill County,Texas,March,False
4477,2023-03-03,49,67,99,17,13.3,33,17.2,"(32.194902, -97.096028)",Hill County,Texas,March,False
4478,2023-03-03,49,67,99,17,13.3,33,17.2,"(32.194902, -97.096028)",Hill County,Texas,March,False
4479,2023-03-03,49,67,99,17,13.3,33,17.2,"(32.194902, -97.096028)",Hill County,Texas,March,False
4480,2023-03-03,50,95,95,4,26.5,33,3.9,"(32.26673, -96.50226)",Ellis County,Texas,March,False
4481,2023-03-03,50,95,95,4,26.5,33,3.9,"(32.26673, -96.50226)",Ellis County,Texas,March,False
4482,2023-03-03,50,95,95,4,26.5,33,3.9,"(32.26673, -96.50226)",Ellis County,Texas,March,False
4483,2023-03-03,50,95,95,4,26.5,33,3.9,"(32.26673, -96.50226)",Ellis County,Texas,March,False
4484,2023-03-03,50,95,95,4,26.5,33,3.9,"(32.26673, -96.50226)",Ellis County,Texas,March,False
4485,2023-03-03,50,95,95,4,26.5,33,3.9,"(32.26673, -96.50226)",Ellis County,Texas,March,False
4486,2023-03-03,40,67,96,16,24.2,36,15.8,"(32.356785, -97.536285)",Johnson County,Texas,March,False
4487,2023-03-03,40,67,96,16,24.2,36,15.8,"(32.356785, -97.536285)",Johnson County,Texas,March,False
4488,2023-03-03,40,67,96,16,24.2,36,15.8,"(32.356785, -97.536285)",Johnson County,Texas,March,False
4489,2023-03-03,40,67,96,16,24.2,36,15.8,"(32.356785, -97.536285)",Johnson County,Texas,March,False
4490,2023-03-03,40,67,96,16,24.2,36,15.8,"(32.356785, -97.536285)",Johnson County,Texas,March,False
4491,2023-03-03,40,67,96,16,24.2,36,15.8,"(32.356785, -97.536285)",Johnson County,Texas,March,False
4492,2023-03-03,32,76,76,4,28.6,26,3.9,"(32.36272, -96.35062)",Henderson County,Texas,March,False
