,DATE,WSR_ID,CELL_ID,LAT_mean,LAT_min,LAT_max,LON_mean,LON_min,LON_max,AVGDV_max,LLDV_max,MXDV_max,MXDV_HEIGHT_max,DEPTH_max,MAX_SHEAR_max,MAX_SHEAR_HEIGHT_max
31525,2023-09-07,KCLT,U0,34.95384,34.95384,34.95384,-80.74271,-80.74271,-80.74271,42,61,75,12,27.8,52,12.3
31526,2023-09-07,KCLT,U5,34.67473,34.66461,34.68485,-80.41333499999999,-80.43436,-80.39231,51,89,129,27,20.2,44,26.5
31527,2023-09-07,KCLT,Z1,35.43997,35.43997,35.43997,-81.09484,-81.09484,-81.09484,43,78,78,1,8.9,103,1.3
31528,2023-09-07,KDCA,C2,38.08689,38.08689,38.08689,-76.49117,-76.49117,-76.49117,50,76,87,6,25.7,31,6.1
31529,2023-09-07,KDCA,G0,39.24977,39.24977,39.24977,-77.71812,-77.71812,-77.71812,47,94,94,6,21.0,33,6.3
31530,2023-09-07,KDCA,M0,39.07067,39.07067,39.07067,-77.40737,-77.40737,-77.40737,47,64,86,18,14.3,48,17.7
31531,2023-09-07,KDCA,Q0,39.41260333333334,39.31497,39.48382,-77.45164222222222,-77.54319,-77.36465,56,94,103,29,27.0,37,29.3
31532,2023-09-07,KDCA,S3,38.50748,38.50748,38.50748,-76.41028,-76.41028,-76.41028,42,80,80,4,24.4,42,3.8
31533,2023-09-07,KDCA,T0,39.09422,39.09422,39.09422,-77.37844,-77.37844,-77.37844,53,82,104,18,14.5,58,17.9
31534,2023-09-07,KDCA,V1,39.44143,39.44143,39.44143,-76.75873,-76.75873,-76.75873,49,86,93,27,24.5,35,27.0
31535,2023-09-07,KDCA,V3,38.449560000000005,38.41868,38.48044,-76.46175,-76.46578,-76.45772,40,40,97,28,26.5,53,28.1
31536,2023-09-07,KDCA,W1,38.90847,38.90847,38.90847,-77.59508,-77.59508,-77.59508,24,28,71,19,17.7,37,19.3
31537,2023-09-07,KDCA,W3,38.598415,38.54712,38.64971,-76.33853500000001,-76.36027,-76.3168,30,33,90,28,24.1,48,28.0
31538,2023-09-07,KDCA,X1,39.431475,39.41363,39.44932,-76.584755,-76.58585,-76.58366,35,64,83,30,27.0,29,29.7
31539,2023-09-07,KDCA,Y1,38.91459,38.91459,38.91459,-77.92296,-77.92296,-77.92296,40,71,71,3,27.3,25,2.8
31540,2023-09-07,KDGX,J2,31.532584999999997,31.48275,31.58242,-89.977935,-90.06967,-89.8862,41,55,56,5,9.9,21,5.4
31541,2023-09-07,KDGX,L1,33.10956,33.10956,33.10956,-90.21165,-90.21165,-90.21165,32,51,51,4,5.8,16,3.8
31542,2023-09-07,KDTW,L1,42.5498,42.5498,42.5498,-84.27915,-84.27915,-84.27915,53,84,94,22,20.1,34,21.9
31543,2023-09-07,KDTW,M5,42.77524,42.77524,42.77524,-83.4361,-83.4361,-83.4361,49,88,88,5,15.6,35,5.3
31544,2023-09-07,KDTW,Q1,41.93416,41.93416,41.93416,-83.84023,-83.84023,-83.84023,35,36,81,21,20.1,67,20.5
31545,2023-09-07,KEWR,A0,40.975433333333335,40.96602,40.99426,-75.13730333333332,-75.15685,-75.12753,38,93,93,30,26.9,32,30.3
31546,2023-09-07,KEWR,B0,40.944325,40.93878,40.94987,-74.78492499999999,-74.79314,-74.77671,50,84,84,2,27.9,42,1.6
31547,2023-09-07,KEWR,C0,41.15466,41.12097,41.18835,-74.89341999999999,-74.90912,-74.87772,51,93,93,15,23.3,35,14.7
31548,2023-09-07,KEWR,E0,41.061792499999996,41.02305,41.10356,-74.9722325,-75.08981,-74.83692,49,92,92,14,27.5,34,13.7
31549,2023-09-07,KEWR,P0,41.298965,41.28296,41.31497,-74.57353499999999,-74.60271,-74.54436,22,35,101,28,25.6,35,28.4
31550,2023-09-07,KGWX,W1,34.09802333333334,34.00636,34.17331,-89.23000333333334,-89.25535,-89.18059,38,56,95,27,27.7,32,27.4
31551,2023-09-07,KIAD,B0,39.305611999999996,39.16165,39.51936,-78.41204933333333,-78.53077,-78.27486,61,99,128,32,28.7,48,31.6
31552,2023-09-07,KIAD,B3,39.46671,39.46671,39.46671,-77.37797,-77.37797,-77.37797,57,107,107,3,23.4,71,2.9
31553,2023-09-07,KIAD,D0,38.95982111111111,38.77341,39.40047,-77.99917666666667,-78.21198,-77.55038,74,91,141,19,24.5,124,19.1
31554,2023-09-07,KIAD,D6,39.39102,39.39102,39.39102,-76.67158,-76.67158,-76.67158,22,27,79,23,20.1,28,22.8
31555,2023-09-07,KIAD,E0,39.69121,39.69121,39.69121,-78.06029,-78.06029,-78.06029,46,79,83,11,16.7,29,11.4
31556,2023-09-07,KIAD,F0,39.04109833333334,38.98635,39.08211,-78.21412666666667,-78.23419,-78.19263,66,87,149,25,22.4,73,25.2
31557,2023-09-07,KIAD,H3,39.561035000000004,39.48594,39.63613,-76.94447,-77.077,-76.81194,50,71,86,24,22.5,40,23.9
31558,2023-09-07,KIAD,I0,39.29233,39.29233,39.29233,-78.36623,-78.36623,-78.36623,32,25,93,10,24.4,37,29.7
31559,2023-09-07,KIAD,I1,39.53074,39.53074,39.53074,-78.10788,-78.10788,-78.10788,44,69,117,28,22.9,49,27.9
31560,2023-09-07,KIAD,K9,39.17626,39.17626,39.17626,-76.96288,-76.96288,-76.96288,58,79,82,6,9.5,50,6.2
31561,2023-09-07,KIAD,L0,39.2113,39.2113,39.2113,-78.39216,-78.39216,-78.39216,57,69,92,10,8.0,35,10.4
31562,2023-09-07,KIAD,M0,38.67033,38.67033,38.67033,-78.22591,-78.22591,-78.22591,47,68,94,21,15.2,36,20.5
31563,2023-09-07,KIAD,N0,39.5565324,39.40025,39.75934,-77.9474028,-78.24804,-77.66763,63,99,156,26,25.6,74,26.2
31564,2023-09-07,KIAD,R2,39.85982333333333,39.84698,39.87229,-77.38697333333334,-77.42494,-77.34856,53,86,88,12,16.7,32,12.0
31565,2023-09-07,KIAD,T0,39.4622,39.4622,39.4622,-78.07282,-78.07282,-78.07282,43,82,127,17,21.4,59,16.7
31566,2023-09-07,KJFK,A0,40.92535,40.90955,40.94115,-74.798855,-74.80113,-74.79658,58,89,89,16,24.7,31,15.7
31567,2023-09-07,KJFK,E0,41.1290425,41.10721,41.14739,-74.37626,-74.39754,-74.36067,62,94,94,5,21.8,37,5.1
31568,2023-09-07,KJFK,M0,41.19599,41.19599,41.19599,-74.42327,-74.42327,-74.42327,47,91,91,4,11.1,33,3.7
31569,2023-09-07,KJGX,F6,32.36297,32.36297,32.36297,-83.7882,-83.7882,-83.7882,34,53,62,11,16.4,33,10.6
31570,2023-09-07,KLIX,H8,29.78591,29.78591,29.78591,-90.41288,-90.41288,-90.41288,33,39,70,5,16.4,25,5.4
31571,2023-09-07,KLIX,J9,30.54351,30.54351,30.54351,-90.79897,-90.79897,-90.79897,28,62,62,7,8.9,19,6.7
31572,2023-09-07,KLIX,Z3,30.143906666666666,30.11908,30.18246,-90.81991666666666,-90.83642,-90.80991,37,55,64,7,10.8,20,6.5
31573,2023-09-07,KMEM,C4,34.327862,34.27356,34.37503,-89.39496799999999,-89.44918,-89.34977,49,79,86,25,21.7,30,24.8
31574,2023-09-07,KMEM,E6,34.4123,34.4123,34.4123,-90.66202,-90.66202,-90.66202,64,95,95,3,9.6,35,2.6
31575,2023-09-07,KMEM,F5,34.39524,34.39524,34.39524,-90.46424,-90.46424,-90.46424,40,56,85,20,17.9,35,20.0
31576,2023-09-07,KMEM,F6,34.21201,34.21201,34.21201,-89.96424,-89.96424,-89.96424,23,26,75,21,18.9,29,21.3
31577,2023-09-07,KMEM,H5,34.1639,34.1639,34.1639,-89.78967,-89.78967,-89.78967,48,69,93,12,16.6,34,22.7
31578,2023-09-07,KMEM,I6,34.3612,34.3612,34.3612,-90.57232,-90.57232,-90.57232,42,63,80,12,20.0,30,11.7
31579,2023-09-07,KMEM,J0,34.311170000000004,34.30753,34.31481,-89.63118,-89.70657,-89.55579,36,71,87,21,15.8,35,21.2
31580,2023-09-07,KMEM,J4,34.25847,34.25255,34.26439,-89.721065,-89.7311,-89.71103,22,70,72,22,26.9,28,21.9
31581,2023-09-07,KMEM,N3,34.41300666666667,34.31613,34.47443,-90.39092,-90.47852,-90.30403,85,96,147,9,26.6,70,8.9
31582,2023-09-07,KMEM,N4,34.33202,34.33202,34.33202,-90.56226,-90.56226,-90.56226,51,70,73,12,9.7,26,12.3
31583,2023-09-07,KMEM,O3,34.56661,34.56661,34.56661,-90.45,-90.45,-90.45,53,87,97,22,18.8,54,22.4
31584,2023-09-07,KMEM,R3,34.3819,34.3819,34.3819,-90.65581,-90.65581,-90.65581,31,29,76,12,9.6,27,12.4
31585,2023-09-07,KMEM,R7,34.47759,34.47759,34.47759,-90.79666,-90.79666,-90.79666,52,91,91,3,22.3,31,3.0
31586,2023-09-07,KMEM,S3,34.241235,34.22962,34.25285,-89.52819,-89.56406,-89.49232,32,65,95,24,21.9,33,23.9
31587,2023-09-07,KMEM,T3,34.45263,34.45263,34.45263,-90.35369,-90.35369,-90.35369,41,65,85,26,24.0,41,25.7
31588,2023-09-07,KMEM,U3,34.31039,34.31039,34.31039,-89.64898,-89.64898,-89.64898,51,87,135,20,15.0,56,20.0
31589,2023-09-07,KMEM,V3,34.19393,34.19393,34.19393,-90.36896,-90.36896,-90.36896,55,86,86,3,20.2,30,12.3
31590,2023-09-07,KMEM,W1,34.17048,34.17048,34.17048,-89.85473,-89.85473,-89.85473,43,82,82,3,20.1,30,2.6
31591,2023-09-07,KMOB,Q1,30.33356,30.33356,30.33356,-88.43421,-88.43421,-88.43421,28,54,54,3,26.1,37,2.7
31592,2023-09-07,KMSY,A0,30.40844,30.40844,30.40844,-90.73942,-90.73942,-90.73942,56,85,85,1,7.3,47,1.4
31593,2023-09-07,KMSY,A1,30.310544999999998,30.08768,30.53341,-90.670875,-91.03235,-90.3094,50,93,95,20,27.8,46,19.7
31594,2023-09-07,KMSY,A7,29.44531,29.4277,29.45712,-90.597264,-90.62677,-90.56466,52,87,109,31,29.9,46,31.0
31595,2023-09-07,KMSY,B3,29.68908,29.68908,29.68908,-90.62308,-90.62308,-90.62308,46,101,101,1,22.4,71,1.0
31596,2023-09-07,KMSY,B6,29.481569999999998,29.44673,29.51641,-90.60299,-90.60394,-90.60204,57,82,132,21,19.5,62,21.4
31597,2023-09-07,KMSY,C5,29.53716111111111,29.45952,29.5843,-90.51488444444445,-90.56102,-90.43001,47,97,107,32,28.6,62,32.3
31598,2023-09-07,KMSY,D1,29.661312307692306,29.53988,29.77976,-90.75083384615384,-90.84528,-90.68582,74,120,120,31,30.2,80,30.8
31599,2023-09-07,KMSY,D8,30.15571,30.15571,30.15571,-90.73409,-90.73409,-90.73409,40,37,95,6,8.8,80,5.7
31600,2023-09-07,KMSY,E1,30.66707,30.66707,30.66707,-90.03869,-90.03869,-90.03869,37,66,85,13,19.9,32,13.4
31601,2023-09-07,KMSY,E4,29.99019,29.97188,30.0085,-91.169805,-91.18796,-91.15165,56,130,130,6,20.0,54,5.5
31602,2023-09-07,KMSY,G1,30.506005,30.45236,30.54901,-90.1922675,-90.21675,-90.17167,76,108,111,10,26.6,55,10.1
31603,2023-09-07,KMSY,H1,30.500972,30.49174,30.51416,-89.750554,-89.77691,-89.72301,54,67,102,29,25.7,38,28.5
31604,2023-09-07,KMSY,H3,30.03823,30.03823,30.03823,-90.97879,-90.97879,-90.97879,57,78,78,2,8.0,41,1.5
31605,2023-09-07,KMSY,I2,29.56958,29.56958,29.56958,-90.20435,-90.20435,-90.20435,48,86,86,1,15.5,46,1.4
31606,2023-09-07,KMSY,K0,30.652104,30.38732,30.79248,-90.11805899999999,-90.26602,-90.00456,62,125,138,30,30.5,61,30.2
31607,2023-09-07,KMSY,N3,29.98429,29.98429,29.98429,-90.21598,-90.21598,-90.21598,35,25,91,7,6.6,123,7.0
31608,2023-09-07,KMSY,N8,29.88011,29.88011,29.88011,-90.66317,-90.66317,-90.66317,55,70,84,5,18.8,80,9.7
31609,2023-09-07,KMSY,O0,29.63608,29.51067,29.76149,-90.57854499999999,-90.58173,-90.57536,61,91,91,2,18.3,77,2.0
31610,2023-09-07,KMSY,O4,29.53949,29.53949,29.53949,-90.70872,-90.70872,-90.70872,24,23,90,20,18.7,43,20.4
31611,2023-09-07,KMSY,P0,30.77976,30.77976,30.77976,-90.10063,-90.10063,-90.10063,37,65,74,15,11.9,25,14.9
31612,2023-09-07,KMSY,P4,29.94065,29.94065,29.94065,-90.03068,-90.03068,-90.03068,31,31,71,13,11.8,54,12.6
31613,2023-09-07,KMSY,Q1,30.78835,30.77263,30.80407,-90.46542500000001,-90.48228,-90.44857,44,74,83,28,24.9,29,27.8
31614,2023-09-07,KMSY,Q2,30.34941,30.34941,30.34941,-90.25802,-90.25802,-90.25802,42,64,132,23,20.5,109,23.0
31615,2023-09-07,KMSY,Q3,29.70351,29.70351,29.70351,-90.82192,-90.82192,-90.82192,34,77,77,4,21.9,43,3.5
31616,2023-09-07,KMSY,Q4,29.99852,29.99852,29.99852,-91.11286,-91.11286,-91.11286,43,88,98,12,29.6,43,11.5
31617,2023-09-07,KMSY,R0,30.70274,30.70274,30.70274,-90.03531,-90.03531,-90.03531,35,42,71,15,12.1,24,14.9
31618,2023-09-07,KMSY,R4,29.53001,29.53001,29.53001,-90.29362,-90.29362,-90.29362,37,64,64,2,17.3,34,1.5
31619,2023-09-07,KMSY,T0,30.73637,30.71562,30.75712,-90.204905,-90.22201,-90.1878,45,81,99,27,24.1,37,26.8
31620,2023-09-07,KMSY,T1,30.45524,30.45524,30.45524,-90.36802,-90.36802,-90.36802,45,66,117,24,21.0,69,24.2
31621,2023-09-07,KMSY,V1,30.42233333333333,30.4155,30.42885,-90.33204666666666,-90.38685,-90.29457,65,96,159,22,27.7,103,22.0
31622,2023-09-07,KMSY,W1,30.07129275862069,29.89891,30.23072,-90.95715206896553,-91.27433,-90.73409,68,111,143,31,30.4,98,31.1
31623,2023-09-07,KMSY,X0,30.75704,30.75453,30.75955,-90.05869,-90.07719,-90.04019,39,84,84,29,25.8,28,28.8
31624,2023-09-07,KMSY,X1,30.445272857142857,30.38495,30.50168,-90.46068285714286,-90.51578,-90.403,49,89,98,32,28.7,63,31.8
31625,2023-09-07,KMSY,X2,30.549863333333334,30.53293,30.5599,-90.71922333333333,-90.76015,-90.66702,63,97,97,32,27.4,44,31.8
31626,2023-09-07,KMSY,Y0,30.61287,30.61287,30.61287,-90.19404,-90.19404,-90.19404,68,118,118,2,20.6,51,2.0
31627,2023-09-07,KMSY,Y1,30.273694,29.98872,30.36939,-90.42633599999999,-91.09308,-90.22567,57,87,92,18,25.2,71,18.3
31628,2023-09-07,KMSY,Z0,30.63698,30.63698,30.63698,-89.97511,-89.97511,-89.97511,43,95,95,3,24.3,36,2.5
31629,2023-09-07,KMSY,Z2,30.032073333333333,29.9992,30.08963,-91.08988,-91.16738,-90.9981,47,80,114,22,29.8,51,21.8
31630,2023-09-07,KMSY,Z4,30.07071,30.07071,30.07071,-90.58672,-90.58672,-90.58672,63,91,91,1,10.6,145,1.1
31631,2023-09-07,KPAH,V0,36.18411,36.18411,36.18411,-88.81008,-88.81008,-88.81008,35,66,66,5,6.8,20,5.0
31632,2023-09-07,KPHL,A0,40.115323000000004,39.97189,40.53224,-75.953213,-76.08846,-75.78563,66,96,133,31,29.2,52,30.5
31633,2023-09-07,KPHL,B0,40.34587,40.34587,40.34587,-75.8745,-75.8745,-75.8745,39,68,83,11,24.4,30,10.6
31634,2023-09-07,KPHL,H0,39.955956,39.88742,40.07175,-75.745571,-75.82631,-75.63356,57,90,109,24,29.8,61,24.1
31635,2023-09-07,KPHL,J0,40.6168,40.6168,40.6168,-75.51716,-75.51716,-75.51716,66,91,91,3,7.1,32,3.4
31636,2023-09-07,KPHL,K0,40.4673,40.4673,40.4673,-75.5826,-75.5826,-75.5826,40,66,83,28,22.7,34,27.7
31637,2023-09-07,KPHL,L0,39.95685,39.95685,39.95685,-75.85028,-75.85028,-75.85028,47,59,85,17,14.7,37,17.2
31638,2023-09-07,KPHL,O1,40.11391,40.11391,40.11391,-76.02268,-76.02268,-76.02268,37,88,88,6,16.3,31,6.1
31639,2023-09-07,KPHL,X0,39.924715000000006,39.87758,39.97185,-75.694765,-75.71326,-75.67627,50,71,90,13,22.2,51,13.4
31640,2023-09-07,KPIT,O1,39.975585,39.96587,39.9853,-79.756655,-79.76863,-79.74468,61,87,87,6,7.3,30,6.2
31641,2023-09-07,KPIT,R2,40.66278,40.66278,40.66278,-80.00575,-80.00575,-80.00575,51,83,83,3,12.7,55,2.8
31642,2023-09-07,KRDU,I0,36.64923,36.64923,36.64923,-78.61256,-78.61256,-78.61256,42,93,93,5,26.5,38,5.1
31643,2023-09-07,KRDU,M1,36.28552,36.28552,36.28552,-78.68477,-78.68477,-78.68477,36,21,83,13,12.0,80,12.7
31644,2023-09-07,KRDU,O1,36.58208,36.58208,36.58208,-79.18306,-79.18306,-79.18306,49,83,92,12,17.1,35,11.6
31645,2023-09-07,KTPA,F4,28.197155000000002,28.18752,28.20679,-83.28613,-83.2913,-83.28096,59,86,86,6,26.5,30,6.2
31646,2023-09-07,KTPA,Q1,27.617919999999998,27.60635,27.62949,-83.27854500000001,-83.2938,-83.26329,53,84,88,25,22.7,34,25.3
31647,2023-09-07,KVWX,T1,37.44693,37.44693,37.44693,-87.6168,-87.6168,-87.6168,39,30,78,8,7.3,25,8.4
31648,2023-09-07,TSJU,Z3,18.38906,18.38906,18.38906,-66.37064,-66.37064,-66.37064,61,28,95,8,6.9,127,8.1
31649,2023-09-08,KADW,H1,39.31361285714286,39.27558,39.36128,-76.91982857142857,-76.96929,-76.88772,45,89,95,23,22.4,43,23.0
31650,2023-09-08,KADW,J1,38.88976,38.88976,38.88976,-75.89638,-75.89638,-75.89638,30,32,86,15,24.6,30,14.5
31651,2023-09-08,KADW,L0,38.948476666666664,38.91778,39.00015,-77.55546333333334,-77.55789,-77.55285,48,87,92,22,30.4,41,22.0
31652,2023-09-08,KADW,M0,39.12194,39.12194,39.12194,-77.28981,-77.28981,-77.28981,54,78,89,10,15.9,45,9.8
31653,2023-09-08,KADW,N1,39.42171,39.42171,39.42171,-76.71329,-76.71329,-76.71329,44,92,92,6,23.7,33,6.0
31654,2023-09-08,KADW,R0,38.94258,38.8825,39.00266,-77.56043,-77.64117,-77.47969,44,84,93,32,29.7,43,31.6
31655,2023-09-08,KADW,V0,38.88089,38.8496,38.94029,-77.62810285714285,-77.65244,-77.59231,55,86,93,24,22.2,39,24.4
31656,2023-09-08,KADW,W0,38.911649999999995,38.89939,38.92391,-77.53804,-77.57776,-77.49832,59,98,98,4,20.6,47,4.2
31657,2023-09-08,KADW,Z0,38.78264,38.78264,38.78264,-76.0217,-76.0217,-76.0217,65,93,93,2,10.2,39,2.2
31658,2023-09-08,KBOS,B0,42.505669999999995,42.48513,42.52621,-71.866315,-71.89265,-71.83998,68,91,93,6,27.6,32,6.4
31659,2023-09-08,KBOS,C0,42.59997666666666,42.4904,42.70973,-71.74368111111112,-71.86452,-71.58565,57,93,93,19,24.2,33,18.9
31660,2023-09-08,KBOS,F0,42.248353333333334,42.23657,42.26676,-71.67032666666667,-71.71077,-71.63573,61,101,108,21,29.5,52,21.4
31661,2023-09-08,KBOS,H0,42.81305,42.81305,42.81305,-71.42706,-71.42706,-71.42706,45,86,86,6,20.4,31,6.1
31662,2023-09-08,KBOS,I0,42.51149,42.49957,42.51755,-71.52026666666667,-71.58105,-71.48538,58,86,86,28,23.9,42,28.0
31663,2023-09-08,KBOS,K0,42.55296666666667,42.53587,42.56699,-71.67563,-71.73702,-71.59038,48,91,96,8,16.9,40,8.1
31664,2023-09-08,KBOS,M1,42.75223,42.75223,42.75223,-70.81965,-70.81965,-70.81965,37,78,78,2,4.9,35,1.9
31665,2023-09-08,KBOS,N0,42.442615,42.4133,42.47193,-71.57829000000001,-71.61471,-71.54187,43,94,94,20,26.9,45,20.2
31666,2023-09-08,KBOS,S0,42.56772,42.49469,42.63337,-71.21060333333334,-71.2641,-71.16119,59,94,99,10,23.1,60,10.0
31667,2023-09-08,KBOX,F2,42.54153,42.54153,42.54153,-71.80371,-71.80371,-71.80371,20,35,35,6,8.1,12,5.6
31668,2023-09-08,KBOX,L0,42.39756,42.39756,42.39756,-71.53956,-71.53956,-71.53956,29,27,38,5,6.7,19,5.0
31669,2023-09-08,KBWI,A1,38.930483333333335,38.86991,38.98257,-77.54983333333332,-77.60799,-77.47457,56,93,93,33,28.2,34,32.7
31670,2023-09-08,KBWI,E3,39.55673,39.55673,39.55673,-76.65106,-76.65106,-76.65106,51,80,88,10,16.3,52,10.0
31671,2023-09-08,KBWI,E5,38.71734,38.71734,38.71734,-76.20247,-76.20247,-76.20247,33,86,86,4,28.7,46,3.7
31672,2023-09-08,KBWI,M1,39.53345,39.53345,39.53345,-76.73101,-76.73101,-76.73101,45,71,75,20,16.7,43,20.0
31673,2023-09-08,KBWI,P1,39.00996,39.00996,39.00996,-77.4366,-77.4366,-77.4366,31,54,76,14,23.2,32,14.1
31674,2023-09-08,KBWI,Q0,38.926995000000005,38.90099,38.953,-77.51394,-77.51689,-77.51099,36,80,86,16,24.4,32,16.4
31675,2023-09-08,KBWI,R1,38.916004,38.89627,38.94967,-77.61843400000001,-77.62874,-77.60371,63,93,97,18,13.8,34,17.9
31676,2023-09-08,KBWI,U5,39.1114,39.1114,39.1114,-75.70966,-75.70966,-75.70966,23,25,80,17,27.2,29,16.8
31677,2023-09-08,KBWI,W1,39.33291666666667,39.31278,39.34443,-76.90919666666667,-76.94921,-76.83495,60,84,94,19,22.2,90,19.0
31678,2023-09-08,KBWI,W5,38.97703,38.97703,38.97703,-75.74327,-75.74327,-75.74327,13,23,72,31,27.5,27,30.9
31679,2023-09-08,KBWI,X0,38.9213,38.9213,38.9213,-77.54571,-77.54571,-77.54571,46,83,89,6,28.8,32,5.9
31680,2023-09-08,KCLT,N8,36.12581,36.12581,36.12581,-81.05649,-81.05649,-81.05649,50,86,86,3,23.0,30,25.5
31681,2023-09-08,KDCA,C2,39.48661666666667,39.46052,39.51226,-76.69858666666666,-76.72762,-76.68299,48,64,111,29,26.2,40,28.8
31682,2023-09-08,KDCA,E0,38.957025,38.94495,38.96904,-77.5498,-77.5563,-77.54312,54,88,153,27,24.1,81,27.2
31683,2023-09-08,KDCA,H4,38.83357,38.83357,38.83357,-76.00728,-76.00728,-76.00728,16,25,81,29,25.7,29,28.5
31684,2023-09-08,KDCA,L0,38.89541,38.89541,38.89541,-77.8842,-77.8842,-77.8842,32,59,88,30,27.3,30,30.0
31685,2023-09-08,KDCA,M0,38.9037,38.9037,38.9037,-77.57462,-77.57462,-77.57462,41,57,80,19,17.0,43,18.5
31686,2023-09-08,KDCA,O1,39.30935,39.30935,39.30935,-76.94963,-76.94963,-76.94963,42,81,86,4,27.6,42,4.1
31687,2023-09-08,KDCA,R0,38.920375,38.90195,38.9388,-77.53353,-77.53644,-77.53062,39,92,92,28,26.4,51,27.8
31688,2023-09-08,KDCA,S0,38.8468025,38.83134,38.87476,-77.64561499999999,-77.67187,-77.61521,39,86,94,32,29.4,45,31.7
31689,2023-09-08,KDCA,T0,38.95528,38.95528,38.95528,-77.48057,-77.48057,-77.48057,47,91,101,17,22.9,60,16.6
31690,2023-09-08,KDCA,W3,38.83042,38.83042,38.83042,-76.04975,-76.04975,-76.04975,19,22,89,26,23.3,35,25.8
31691,2023-09-08,KDCA,X0,39.51942,39.51942,39.51942,-76.7171,-76.7171,-76.7171,51,64,91,14,11.0,32,14.0
31692,2023-09-08,KENX,H9,42.99435,42.99435,42.99435,-73.26394,-73.26394,-73.26394,36,56,56,4,6.1,21,3.8
31693,2023-09-08,KEWR,B0,41.17537,41.17537,41.17537,-74.33733,-74.33733,-74.33733,19,31,93,31,26.8,43,31.3
31694,2023-09-08,KEWR,B3,39.906195,39.87598,39.92044,-74.5139675,-74.55485,-74.49011,52,72,118,28,25.3,42,27.8
31695,2023-09-08,KEWR,B6,40.411789999999996,40.36365,40.44472,-75.10071142857143,-75.18256,-75.0672,56,87,93,14,22.8,39,13.5
31696,2023-09-08,KEWR,B7,40.31726,40.31726,40.31726,-75.11252,-75.11252,-75.11252,21,29,76,26,23.1,29,25.5
31697,2023-09-08,KEWR,C0,40.06068,40.06068,40.06068,-74.24576,-74.24576,-74.24576,19,24,75,20,24.5,37,19.5
31698,2023-09-08,KEWR,C2,39.94365666666667,39.8723,40.02516,-74.49301666666666,-74.54858,-74.44083,56,71,107,27,24.1,49,26.8
31699,2023-09-08,KEWR,C8,41.29164,41.29164,41.29164,-74.18906,-74.18906,-74.18906,36,61,61,2,10.8,23,2.4
31700,2023-09-08,KEWR,D0,39.88835,39.88835,39.88835,-74.53262,-74.53262,-74.53262,44,80,91,14,24.1,33,13.8
31701,2023-09-08,KEWR,D6,41.31877,41.31877,41.31877,-73.93872,-73.93872,-73.93872,33,26,85,7,12.4,29,6.5
31702,2023-09-08,KEWR,D9,40.431214999999995,40.41381,40.44862,-75.10637,-75.13428,-75.07846,48,81,81,2,22.9,34,2.3
31703,2023-09-08,KEWR,E5,40.925,40.85924,40.99076,-75.137615,-75.19294,-75.08229,55,92,128,14,21.0,47,13.8
31704,2023-09-08,KEWR,F1,41.29366125,41.26006,41.34408,-74.22133124999999,-74.27,-74.05836,59,86,119,27,24.7,42,27.2
31705,2023-09-08,KEWR,F5,41.28294,41.28294,41.28294,-74.00796,-74.00796,-74.00796,46,71,84,6,24.1,32,5.6
31706,2023-09-08,KEWR,G3,40.181979999999996,40.17062,40.19334,-74.579705,-74.58369,-74.57572,33,72,86,27,23.3,50,16.8
31707,2023-09-08,KEWR,H1,40.11628666666667,40.09379,40.14402,-74.27795333333334,-74.30297,-74.24952,63,143,143,9,23.3,78,9.0
31708,2023-09-08,KEWR,H5,40.296123333333334,40.25182,40.33366,-75.20270333333333,-75.21711,-75.19174,43,78,96,28,25.1,34,27.8
31709,2023-09-08,KEWR,I0,40.16176,40.14484,40.17868,-74.22584,-74.22906,-74.22262,39,72,86,23,22.1,53,23.4
31710,2023-09-08,KEWR,I2,41.34925,41.34925,41.34925,-74.09322,-74.09322,-74.09322,50,86,102,6,26.9,34,6.4
31711,2023-09-08,KEWR,K4,41.35739,41.35739,41.35739,-74.03599,-74.03599,-74.03599,28,75,75,6,23.3,25,6.4
31712,2023-09-08,KEWR,L4,40.670535,40.01393,41.32714,-74.51983999999999,-74.56754,-74.47214,62,96,98,5,11.5,42,4.8
31713,2023-09-08,KEWR,M4,40.01871090909091,39.89761,40.57575,-74.56847454545455,-75.29803,-74.40186,59,88,114,25,27.7,45,25.1
31714,2023-09-08,KEWR,M5,39.868102,39.84631,39.88994,-74.48088800000001,-74.50566,-74.44767,65,100,100,27,24.2,37,26.9
31715,2023-09-08,KEWR,M6,40.47021,40.47021,40.47021,-75.08474,-75.08474,-75.08474,49,91,103,12,18.1,43,11.9
31716,2023-09-08,KEWR,N4,39.939014,39.89509,39.99781,-74.47529,-74.49438,-74.45023,54,91,123,14,23.1,45,13.6
31717,2023-09-08,KEWR,N7,40.19572,40.19572,40.19572,-75.12772,-75.12772,-75.12772,60,86,86,3,11.9,30,2.8
31718,2023-09-08,KEWR,O0,40.07829,40.07829,40.07829,-74.31696,-74.31696,-74.31696,43,70,86,4,26.0,45,3.8
31719,2023-09-08,KEWR,P3,40.9885,40.97112,41.00588,-74.35791,-74.73524,-73.98058,48,90,121,24,24.3,73,23.9
31720,2023-09-08,KEWR,P8,41.32215,41.32215,41.32215,-74.15138,-74.15138,-74.15138,43,70,70,3,11.7,25,2.6
